Demand_ID,X,Y,Weight
0,53.65595696598301,58.731442920631885,8.37599862587564
1,97.85799718939388,86.46377323416024,2.932334930234203
2,22.250496320056346,13.488151585188879,3.985432924609929
3,0.442868750297154,18.835048213552007,8.632176190934644
4,93.65674332331342,58.14735076404938,7.359049022255715
5,23.7320576218912,5.258292702788115,5.392550417124114
6,53.030436198796984,33.91516677824681,1.6925324076170694
7,16.786393138947673,70.6723993024636,2.347736457116395
8,64.84446051909586,39.49242560167503,3.86569858401995
9,35.02063219571209,92.19866948825099,4.45228162509104
10,27.694224735058338,42.176296309871084,9.353674268196635
11,4.21201264302522,46.822242628812525,5.743215400310379
12,84.91845428104136,57.21495958344629,5.12823840448269
13,17.17870119123165,1.9398148431715945,2.962727138526752
14,62.140683181937895,62.61426493747248,3.30422800246217
15,28.804057199354805,85.18022606809835,7.5435592491120245
16,83.57959231922497,9.831261211417875,4.7718558108609805
17,0.9232536560264681,10.635551837681723,6.748893903251762
18,24.117652538342305,76.8555127257435,8.711711163320436
19,80.56579606271887,32.92708598327538,8.824764435875132
20,9.67532141976103,96.47494780468207,9.256804160413068
21,75.48776950694386,44.69705487656829,7.0298912878391455
22,53.79723099025399,32.3221771508004,8.539607237781262
23,30.203795632280805,45.30842420239891,7.641006223186599
24,52.043047182505966,1.77204364720982,9.381045585943445
25,36.8828423904913,81.2000862635297,9.837016991394577
26,63.47618455234119,96.4190232108974,5.303148570330237
27,15.89064016730598,32.44934920092596,9.44122257240586
28,66.39560412476756,34.26334313090283,5.213377262359746
29,13.186717020496308,93.9303314078159,7.633634094339803
30,88.09545694918677,83.18115556275077,8.490890494230673
31,51.648779034837325,13.3254985482942,9.155966008064183
32,76.78445449693373,43.30777169349217,5.123809248582664
33,44.76273652716289,43.00661013767262,1.1755126060564685
34,26.847150041852032,52.26080130214199,4.898695411476981
35,91.4289587375856,45.55022767656989,7.569849310166777
36,60.893083804085215,97.82516294816148,6.617875633732747
37,78.02371704795179,55.058895653735576,9.39718960453699
38,36.628589603008386,80.99192005648707,7.636922026939748
39,62.41589415899266,98.12362267030103,8.905099933048733
40,80.15607039557753,65.23620068179096,3.674127082385176
41,22.946005520729074,71.99883678287755,6.027227182132116
42,76.99488054060197,28.27532733689546,3.4190040690406196
43,12.09300386447827,14.092832915549424,7.699931100058918
44,62.59842034858314,62.171267529771825,1.9752277422881876
45,55.851852280168714,76.86972797222289,2.81132867661947
46,65.63719597052766,47.96429402624434,9.059164471104763
47,91.29599405468959,6.471508662806524,8.290257040100471
48,68.29833647656275,3.692466539532324,8.444998644355845
49,65.8917496878805,53.45959236772265,8.827257169946426
50,77.3664914462612,31.34072257240256,9.474378004061093
51,24.075524291944827,89.02789479677176,8.675751524293762
52,98.09648248030402,52.4725729067919,2.80733383531041
53,28.348659054886628,25.897778404687244,1.701182359524486
54,65.11640639189166,86.96597517150866,9.64026999361269
55,49.51870975596193,81.36908999942966,3.68707343568402
56,56.41946248880442,11.112848815754306,3.3879817224798856
57,45.03651958498026,51.16692512905922,4.744527656462983
58,19.749208694831356,58.32837847447203,4.682714827767337
59,50.89654808064624,68.97606586308625,3.2243372758443707
60,55.654471587576694,93.09866051397523,2.5957246536331042
61,40.79608751386845,85.96366306647903,4.361645503857279
