Demand_ID,X,Y,Weight
0,30.592644736118974,6.974693032602092,8.266961396476562
1,14.607232426760907,18.318092164684586,9.06482169931144
2,22.803499210851797,39.25879806965068,3.8620312747467747
3,9.983689107917987,25.71172192068058,1.9904673207490908
4,29.620728443102124,2.3225206359998865,3.051416462877475
5,30.37724259507192,8.526206184364577,4.843970097636307
6,3.252579649263976,47.44427686266666,8.362132893302437
7,48.28160165372797,40.419867405823055,8.74657524930709
8,15.230688458668535,4.883605700319194,1.0625691747807164
9,34.211651325607846,22.007624686980066,5.596725723198092
10,6.101911742238942,24.75884550556351,4.7566990283390105
11,1.7194260557609198,45.4660201039391,2.9989702942365724
12,12.938999080000846,33.1261142176991,2.0787883060031453
13,15.585553804470548,26.00340105889054,4.038536542632651
14,27.335513967163983,9.242722776276352,9.486187335212673
15,48.47923138822793,38.75664116805573,3.908826388186797
16,46.97494707820945,44.74136752138244,5.669115595690295
17,29.894998940554256,46.093711751155844,7.3271706300566
18,4.424625102595975,9.79914312095726,4.272666421413646
19,2.2613644455269033,16.266516538163216,9.746038744488645
20,19.4338644844741,13.567451588694796,9.662025654479
21,41.436875457596464,17.837666334679465,3.2660406624282774
22,14.046725484369038,27.134804157912424,5.475236553031469
23,7.046211248738132,40.109849037701984,3.707904788350927
24,3.727532183988541,49.34434683002586,3.5635644493972087
25,38.61223846483287,9.93578407670862,1.3319825261907952
26,0.27610585618011996,40.77307142274171,6.486079005819072
27,35.34286719238086,36.45035840204937,5.524111209059753
28,38.56351733429729,3.7022325867045183,1.463308761249904
29,17.92328642721363,5.793452976256486,3.507818178129503
30,43.155171293779674,31.164906341377897,9.174392973699883
31,16.54490124263246,3.177917514301182,3.1560570160027517
32,15.54911608578311,16.259166101337353,2.304053848821008
33,36.480308916903205,31.877873567760656,5.405074842498067
34,44.36063712881633,23.610746258097464,9.870854086995406
35,5.9797122969150855,35.66223936114975,3.178497443603504
36,38.03925243084487,28.063859878474812,7.049219926652907
37,38.54835899772805,24.689779818219538,7.854576537958458
38,26.136641469099704,21.37705091792748,3.1387378959315972
39,1.2709563372047594,5.394571349665222,7.553947137506736
40,1.5714592843367126,31.82052056318902,4.310048194473279
41,15.717799053816334,25.42853455823514,6.690752475342215
42,45.37832369630465,12.464611457443747,6.7017673968480524
43,20.519146151781488,37.77755692715243,5.821972156672826
44,11.439908274581123,3.8489954914396494,1.8126079304896747
45,14.4875726456884,8.061064362700222,8.517722460303142
46,46.484882617128655,40.40601897822085,3.8870205847456223
47,31.67018782552117,43.57302950938588,2.678666593598688
48,40.18360384495573,9.328502944301793,1.3669762739928752
49,44.627949924498886,26.967112095782536,6.318036488694176
